sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,c_charge_degree,is_recid,is_violent_recid,decile_score.1,v_decile_score,two_year_recid,days_custody,days_c_jail,days_r_jail
0,58,2,0,2,0,0,3,395.0,0,0,0,2,1,0,1,1,0
0,27,1,0,4,0,0,7,1.0,1,1,0,4,3,1,2,3,2
0,24,1,0,9,0,1,6,0.0,1,1,0,9,8,1,13,47,13
0,33,2,0,2,0,0,2,23.0,0,0,0,2,2,0,1,1,0
0,44,2,0,3,0,0,4,1.0,1,0,0,3,4,0,2,2,0
0,30,1,0,5,0,0,3,1.0,1,0,0,5,3,0,3,3,0
1,39,3,0,2,0,0,2,0.0,1,0,0,2,1,0,8,8,0
0,28,2,0,3,0,0,0,1.0,1,0,0,3,2,0,2,2,0
0,34,1,0,2,0,0,1,1.0,1,0,0,2,2,0,2,2,0
0,26,1,0,8,0,0,1,30.0,1,1,1,8,5,1,9,5,62
0,23,1,0,2,0,0,0,1.0,1,0,0,2,3,0,3,3,0
0,29,2,0,8,0,1,11,1.0,1,1,0,8,6,1,33,50,33
0,31,1,0,4,0,0,0,1.0,0,0,0,4,4,0,2,2,0
0,38,0,0,1,0,0,1,1.0,1,0,0,1,1,0,2,2,0
0,30,1,0,8,0,0,14,0.0,1,1,0,8,3,1,65,65,0
0,21,2,0,4,0,0,2,1.0,1,1,0,4,6,1,1,79,0
0,44,1,0,1,0,0,0,1.0,1,0,0,1,1,0,2,2,0
0,52,1,0,1,0,0,0,0.0,1,0,0,1,1,0,2,2,0
0,30,1,0,5,0,0,6,1.0,1,1,0,5,3,1,1,2,1
0,31,1,0,8,0,0,9,0.0,1,1,1,8,6,1,2,2,2
1,21,1,0,6,1,0,2,12.0,1,1,0,6,7,0,13,13,0
0,77,2,0,1,0,0,1,2.0,0,0,0,1,1,0,4,4,0
0,61,2,0,6,0,0,4,1.0,1,0,0,6,5,0,120,120,0
1,41,1,0,1,0,0,0,1.0,0,0,0,1,1,0,2,2,0
1,24,2,0,5,0,0,0,1.0,0,0,0,5,4,0,2,2,0
1,34,1,0,3,0,0,5,1.0,1,1,0,3,3,0,2,2,2
0,34,2,0,2,0,0,3,11.0,1,1,0,2,1,1,9,9,9
0,27,3,0,3,0,0,1,1.0,1,0,0,3,3,0,2,2,0
0,25,1,0,7,0,2,6,1.0,0,1,0,7,5,1,10,2,0
0,30,1,0,1,0,0,1,1.0,1,0,0,1,2,0,2,2,0
0,59,3,0,1,0,0,0,4.0,1,0,0,1,1,0,3,3,0
0,55,2,0,1,0,0,1,1.0,1,1,1,1,1,1,39,2,39
1,22,1,0,6,1,0,1,1683.0,0,0,0,6,6,0,32,32,0
0,32,2,0,6,0,0,0,1.0,1,1,0,6,3,1,2,6,2
0,53,1,0,2,0,0,5,0.0,0,0,0,2,1,0,3,3,0
0,50,2,0,2,0,0,1,1.0,0,0,0,2,2,0,2,2,0
0,26,0,0,4,0,0,1,1.0,1,1,0,4,5,1,37,3,37
0,21,3,0,5,0,1,2,1.0,1,1,1,5,5,1,3,2,1
0,36,1,0,6,0,0,7,1.0,1,1,0,6,3,1,2,2,2
0,35,1,0,8,0,0,16,1.0,1,1,0,8,6,1,424,192,0
1,25,2,0,3,0,0,0,1.0,0,0,0,3,3,0,3,3,0
1,31,2,0,6,0,0,2,1.0,0,0,0,6,3,0,118,118,0
1,26,1,0,5,0,0,1,1.0,1,0,0,5,4,0,16,3,0
0,25,2,0,2,0,0,0,1.0,0,0,0,2,3,0,2,2,0
0,32,1,0,1,0,0,0,0.0,0,0,0,1,1,0,1,1,0
0,40,2,0,3,0,0,5,1.0,1,0,0,3,1,0,2,2,0
0,35,1,0,3,0,0,0,2.0,1,0,0,3,4,0,2,2,0
0,27,1,0,3,0,0,2,1.0,1,0,0,3,2,0,5,5,0
0,33,1,0,9,0,0,12,1.0,1,1,0,9,9,1,4,4,72
0,36,5,0,1,0,0,1,1.0,1,0,0,1,1,0,42,42,0
0,30,2,0,2,0,0,2,23.0,1,0,0,2,3,0,1,1,0
0,30,1,0,4,0,0,0,1.0,1,0,0,4,3,0,13,5,0
0,41,1,0,8,0,0,19,0.0,1,1,0,8,2,0,2,221,0
1,21,2,0,7,0,0,1,99.0,0,0,0,7,6,0,66,66,0
1,29,2,0,7,0,0,0,3.0,1,0,0,7,3,0,1,1,0
0,32,2,0,2,0,0,1,1173.0,0,0,0,2,3,0,0,0,0
0,25,2,0,5,0,0,0,2.0,1,0,0,5,3,0,1,1,0
0,50,2,0,1,0,0,0,1.0,1,0,0,1,1,0,4,4,0
0,35,2,0,2,0,0,4,0.0,1,0,0,2,1,0,10,171,0
0,37,1,1,9,0,0,17,1.0,1,1,0,9,7,1,1,3,140
0,43,1,0,1,0,0,4,26.0,1,1,1,1,2,1,1,27,1
0,29,2,0,6,0,0,12,0.0,0,1,0,6,4,1,40,40,2
1,61,2,0,1,0,0,0,1.0,1,0,0,1,1,0,2,2,0
1,22,1,0,9,0,0,4,1.0,1,1,1,9,6,1,2,3,2
0,27,2,0,4,0,0,2,1.0,1,1,0,4,3,1,2,2,0
0,44,1,0,9,0,0,12,1406.0,1,0,0,9,4,0,109,0,0
1,34,1,0,2,0,0,1,117.0,0,0,0,2,1,0,17,17,0
0,24,0,0,6,0,0,0,1.0,1,0,0,6,4,0,8,2,0
1,34,2,0,6,0,0,1,126.0,1,0,0,6,2,0,27,27,0
1,20,1,0,7,0,1,0,1.0,0,1,1,7,8,1,7,2,7
0,30,1,0,1,0,0,0,1.0,0,0,0,1,2,0,2,2,0
1,43,1,0,1,0,0,0,1.0,0,0,0,1,1,0,2,2,0
0,51,2,0,1,0,0,4,1.0,1,1,0,1,1,1,2,2,0
0,37,3,0,5,0,0,9,1.0,1,0,0,5,3,0,178,3,0
0,42,1,1,9,0,0,7,0.0,1,1,0,9,7,1,31,3,46
1,29,3,0,4,0,0,1,1.0,1,0,0,4,3,0,2,2,0
0,44,2,0,1,0,0,4,234.0,1,0,0,1,1,0,956,0,0
1,24,2,0,6,0,0,0,1.0,0,0,0,6,5,0,1,1,0
0,36,2,0,1,0,0,12,26.0,1,0,0,1,2,0,14,14,0
0,39,2,0,1,0,0,0,1.0,1,1,1,1,1,1,10,4,10
0,32,1,0,5,0,0,2,1.0,0,0,0,5,4,0,2,2,0
0,30,1,0,2,0,0,1,83.0,1,0,0,2,2,0,2,2,0
0,38,1,0,1,0,0,0,1.0,0,0,0,1,1,0,1,1,0
1,27,1,0,6,0,0,8,23.0,1,1,0,6,4,0,14,4,0
0,24,2,0,3,0,0,2,1249.0,0,0,0,3,4,0,0,0,0
1,30,2,0,6,0,0,0,1.0,1,1,0,6,3,1,5,4,5
1,43,2,0,2,0,0,0,1.0,0,1,0,2,1,1,2,2,0
0,30,1,6,9,0,0,8,1.0,0,1,1,9,8,1,2,2,2
0,22,1,0,7,0,0,2,511.0,1,1,0,7,8,1,179,179,179
1,26,2,0,4,0,0,1,2.0,0,1,0,4,3,0,3,2,3
0,37,2,0,4,0,0,3,1.0,1,0,0,4,2,0,5,40,0
0,25,2,0,9,0,0,5,1.0,1,1,0,9,7,1,2,2,118
0,65,2,0,3,0,0,1,1.0,1,1,0,3,3,1,24,2,24
0,52,0,0,5,0,0,0,1.0,1,1,0,5,1,1,2,8,2
0,37,3,0,6,0,0,9,47.0,1,0,0,6,7,0,15,50,0
0,29,2,0,1,0,0,1,1.0,1,0,0,1,2,0,2,2,0
0,32,2,0,5,0,0,3,1.0,1,0,0,5,2,0,28,122,0
0,36,3,0,1,0,0,0,1.0,0,1,0,1,1,1,2,2,2
0,21,1,0,9,2,6,8,234.0,1,1,1,9,5,1,1647,245,0
0,21,2,0,3,0,0,1,1.0,1,0,0,3,6,0,2,2,0
0,47,2,0,4,0,0,13,0.0,0,1,1,4,3,1,82,67,82
1,36,1,0,2,0,0,4,13.0,1,0,0,2,1,0,1,2,0
1,25,1,0,7,0,0,6,21.0,1,1,0,7,6,1,13,13,70
0,32,2,0,2,0,0,4,0.0,0,1,1,2,3,1,27,2,27
0,43,2,0,1,0,0,1,1.0,1,0,0,1,1,0,2,2,0
0,27,1,0,6,0,0,2,1.0,1,0,0,6,3,0,133,133,0
0,26,1,0,4,0,0,8,1.0,0,1,0,4,3,1,27,27,2
0,21,1,0,3,0,0,1,22.0,1,0,0,3,5,0,23,23,0
0,34,5,0,2,0,0,0,1.0,0,0,0,2,1,0,2,2,0
0,46,3,0,1,0,0,1,2.0,0,0,0,1,1,0,2,2,0
0,40,1,2,6,0,0,23,54.0,0,1,1,6,8,1,33,33,33
0,38,2,0,3,0,0,3,1.0,0,0,0,3,1,0,2,2,0
0,41,1,0,9,0,0,7,1.0,1,0,0,9,4,0,59,59,0
0,25,2,0,10,0,0,7,1.0,1,1,0,10,8,1,74,44,74
0,21,2,0,4,0,0,1,11.0,1,0,0,4,7,0,12,12,0
1,74,2,0,1,0,0,0,1.0,0,0,0,1,1,0,1,1,0
0,41,2,0,4,0,0,5,1.0,0,1,0,4,4,1,2,2,0
0,57,1,0,7,0,0,11,378.0,1,1,0,7,3,1,321,321,0
1,27,3,0,3,0,0,0,1.0,0,0,0,3,3,0,1,1,0
0,30,1,0,2,1,0,1,1.0,0,0,0,2,2,0,3,3,0
1,33,2,0,6,0,0,3,2.0,1,1,1,6,2,1,3,3,0
0,24,2,0,2,0,0,2,0.0,0,0,0,2,3,0,1,1,0
0,52,5,0,1,0,0,0,1.0,1,0,0,1,1,0,2,2,0
1,29,2,0,6,0,0,0,2.0,0,0,0,6,3,0,1,1,0
1,42,2,0,2,0,0,0,1.0,1,1,0,2,1,1,3,3,1
1,30,2,0,2,0,1,1,0.0,1,0,0,2,2,0,1,1,0
0,33,1,0,5,0,0,0,1.0,1,0,0,5,4,0,46,46,0
0,38,3,0,1,0,0,1,1.0,1,0,0,1,1,0,5,5,0
0,21,1,0,6,0,1,2,1.0,1,1,0,6,6,1,15,9,15
1,41,2,0,4,0,0,9,5.0,0,1,0,4,1,1,2,2,2
1,28,1,0,8,0,0,5,1.0,0,0,0,8,7,0,3,3,0
0,28,3,0,8,0,0,3,1365.0,1,0,0,8,7,0,1623,0,0
1,52,1,0,1,0,0,3,0.0,1,0,0,1,1,0,1,1,0
0,21,3,0,8,0,3,1,25.0,1,0,0,8,6,0,21,2,0
1,22,3,0,5,0,0,1,1.0,1,1,0,5,5,0,3,3,0
0,32,3,0,3,0,0,3,1.0,1,0,0,3,2,0,7,1,0
0,25,1,0,2,0,0,0,1.0,1,1,1,2,3,1,23,91,23
1,27,1,0,3,0,0,0,1.0,0,1,1,3,3,0,2,2,2
0,35,2,0,2,0,0,0,1.0,1,0,0,2,2,0,2,2,0
0,40,1,0,3,0,0,2,1.0,0,1,1,3,3,0,2,2,2
1,29,0,0,3,0,0,0,1.0,1,0,0,3,3,0,49,49,0
0,24,1,0,9,0,2,2,1.0,0,1,1,9,7,1,70,25,70
0,24,1,5,10,1,0,10,1.0,1,1,1,10,9,1,134,1,134
0,36,3,0,10,1,0,26,1.0,1,1,0,10,6,1,119,119,0
0,54,1,0,6,0,0,13,293.0,1,0,0,6,1,0,2684,0,0
0,26,3,0,3,0,0,5,1.0,1,0,0,3,2,0,2,2,0
0,50,2,0,2,0,0,1,0.0,1,0,0,2,3,0,10,10,0
0,21,1,0,7,0,0,1,1.0,1,1,0,7,8,1,39,2,39
0,51,3,0,1,0,0,0,1.0,0,0,0,1,1,0,2,2,0
0,24,1,0,5,0,2,2,1.0,1,1,0,5,5,1,8,2,19
0,33,1,0,8,2,3,11,57.0,1,1,0,8,7,1,36,58,70
0,29,1,0,1,0,0,3,1.0,0,0,0,1,2,0,2,2,0
1,25,2,0,4,0,0,0,0.0,0,0,0,4,4,0,2,2,0
0,38,1,0,3,0,0,0,1.0,1,1,0,3,1,1,33,2,33
0,46,2,0,3,0,0,1,1.0,1,0,0,3,3,0,12,12,0
0,33,1,0,7,0,2,9,28.0,0,1,1,7,7,1,103,16,0
0,31,3,0,7,1,0,19,1.0,1,1,1,7,2,1,1,2,1
0,21,0,0,4,0,0,0,1.0,0,0,0,4,6,0,5,5,0
0,60,0,0,1,0,0,1,1.0,0,1,0,1,1,1,1,2,1
1,39,1,0,5,0,0,3,1.0,1,1,0,5,3,1,9,2,10
0,23,1,0,5,0,0,1,4.0,1,0,0,5,5,0,2,2,0
1,23,1,0,5,0,0,3,169.0,0,1,0,5,4,1,4,2,4
0,35,1,0,4,0,0,4,1.0,1,0,0,4,5,0,20,12,0
0,49,2,0,2,0,0,12,1.0,1,1,0,2,2,1,4,4,0
0,26,0,0,4,0,0,1,1.0,0,0,0,4,7,0,2,2,0
0,27,2,0,5,0,0,0,0.0,0,0,0,5,4,0,3,3,0
0,22,1,0,6,1,3,2,1.0,1,0,0,6,5,0,2,2,0
1,29,1,0,4,0,0,0,1.0,1,1,1,4,2,1,4,2,4
0,31,1,0,9,0,0,0,1.0,0,0,0,9,4,0,3,3,0
0,31,3,0,6,0,0,5,0.0,1,1,0,6,6,1,208,38,103
1,29,3,0,3,0,0,0,0.0,1,0,0,3,3,0,1,1,0
1,65,2,0,1,0,0,0,1.0,1,0,0,1,1,0,2,2,0
1,34,3,0,3,0,0,1,5.0,0,0,0,3,1,0,5,5,0
0,24,2,0,10,0,2,6,0.0,1,0,0,10,5,0,1,8,0
0,46,1,0,2,0,0,0,0.0,0,0,0,2,1,0,2,2,0
0,26,0,0,2,0,0,3,42.0,1,0,0,2,3,0,42,42,0
0,20,1,0,4,0,0,0,1.0,1,1,0,4,6,1,1,1,1
0,29,1,0,10,0,0,16,1.0,1,1,0,10,9,1,34,34,3
0,29,1,0,3,0,0,7,0.0,1,1,0,3,2,0,2,3,0
1,56,2,0,1,0,0,3,1.0,1,0,0,1,1,0,2,2,0
0,21,1,0,4,0,0,0,1.0,1,0,0,4,7,0,2,2,0
0,40,1,0,10,0,0,0,0.0,1,1,1,10,9,1,76,5,76
0,22,1,0,9,0,0,2,1.0,0,1,1,9,8,1,1,56,1
0,39,2,0,1,0,0,0,1.0,0,0,0,1,1,0,2,2,0
0,22,1,0,8,1,0,1,0.0,1,1,0,8,10,1,78,1,270
1,27,0,0,6,0,0,5,1.0,1,1,0,6,4,1,6,3,6
0,36,2,0,2,0,0,1,0.0,1,0,0,2,1,0,1,1,0
0,30,1,0,1,0,0,0,1.0,1,0,0,1,2,0,3,3,0
0,56,2,0,4,0,0,17,53.0,1,1,1,4,4,1,24,24,24
0,36,1,0,6,0,0,0,1.0,0,0,0,6,5,0,3,3,0
0,38,1,0,7,0,0,5,0.0,0,0,0,7,7,0,0,0,0
0,32,1,0,1,0,0,0,1.0,1,0,0,1,1,0,3,3,0
1,34,1,0,9,0,0,5,1.0,1,1,0,9,2,1,27,27,0
0,23,0,0,3,0,0,0,1.0,0,1,0,3,4,0,2,2,2
0,52,2,0,1,0,0,0,1.0,0,0,0,1,1,0,2,2,0
0,20,2,0,10,1,1,1,1.0,1,1,0,10,10,1,5,14,0
0,38,1,0,4,0,0,5,1.0,0,0,0,4,2,0,7,7,0
0,46,2,0,1,0,0,0,0.0,0,0,0,1,1,0,1,1,0
0,27,1,0,4,0,0,0,1.0,1,1,0,4,4,1,10,10,0
0,20,1,0,3,0,0,2,17.0,1,1,1,3,5,1,18,17,21
1,51,1,0,1,0,0,1,291.0,0,0,0,1,1,0,0,0,0
1,29,2,0,2,0,0,1,7.0,1,1,0,2,2,1,7,2,2
1,35,1,0,2,0,0,7,1.0,1,1,0,2,1,1,2,3,2
0,37,2,0,1,0,0,1,1.0,0,1,0,1,1,1,2,2,0
0,63,2,0,1,0,0,0,1.0,1,0,0,1,1,0,2,2,0
0,27,1,0,6,0,0,2,234.0,1,0,0,6,4,0,0,0,0
0,27,1,0,4,0,0,1,1.0,1,1,1,4,5,1,2,2,33
0,27,1,0,5,0,0,0,1.0,1,0,0,5,4,0,8,4,0
0,24,1,0,6,0,0,2,0.0,0,1,0,6,5,1,277,1,277
0,30,3,0,2,0,0,1,1.0,1,1,0,2,2,1,2,1,2
0,32,1,0,8,1,0,13,451.0,0,1,0,8,9,1,2,1,1
0,25,2,0,10,0,0,4,0.0,1,1,0,10,9,1,34,34,0
0,24,1,2,9,1,0,10,251.0,0,0,0,9,5,0,2,2,0
0,27,1,0,1,0,0,0,1.0,0,0,0,1,2,0,66,2,0
1,48,1,0,5,0,0,0,1.0,0,0,0,5,3,0,11,11,0
1,26,1,0,4,0,0,1,23.0,0,0,0,4,5,0,2,2,0
0,58,0,0,1,0,0,0,1.0,1,0,0,1,1,0,1,1,0
0,23,2,0,5,0,2,1,20.0,1,1,0,5,6,1,70,20,70
0,22,2,0,4,1,1,3,1.0,0,1,0,4,5,1,1,1,1
1,51,1,0,1,0,0,4,60.0,1,0,0,1,1,0,61,61,0
0,41,1,0,1,0,0,0,1.0,1,0,0,1,1,0,7,5,0
0,21,1,0,7,0,0,0,1.0,1,0,0,7,7,0,2,2,0
0,32,1,0,7,0,0,1,652.0,0,0,0,7,9,0,0,0,0
0,26,0,0,2,0,0,0,1.0,0,0,0,2,3,0,2,2,0
1,39,1,0,6,0,0,3,1.0,0,0,0,6,2,0,16,3,0
1,48,0,0,1,0,0,0,1.0,0,0,0,1,1,0,0,0,0
0,46,2,0,1,0,0,0,1.0,0,0,0,1,1,0,2,2,0
0,56,3,0,8,0,0,2,874.0,0,0,0,8,5,0,291,0,0
0,22,1,0,7,0,0,1,53.0,0,1,0,7,4,1,2,2,2
0,33,0,0,8,1,0,7,1.0,1,1,1,8,3,1,117,117,2
0,36,1,0,4,0,0,2,0.0,1,1,0,4,1,1,2,48,2
0,20,4,0,9,1,0,1,5.0,1,1,1,9,9,1,106,6,106
0,32,2,0,3,0,0,0,1.0,0,0,0,3,3,0,2,2,0
0,38,1,0,4,0,0,17,1.0,0,1,0,4,1,1,2,2,2
0,64,3,0,1,0,0,1,2.0,0,0,0,1,1,0,2,2,0
0,22,1,0,5,0,0,1,1.0,1,1,0,5,5,1,41,6,41
0,69,2,0,1,0,0,0,7.0,0,1,0,1,1,1,3,4,3
0,26,1,0,4,0,0,2,23.0,1,0,0,4,4,0,2,2,0
1,27,1,0,6,0,0,1,1.0,0,1,0,6,4,1,2,17,2
1,30,2,0,6,0,0,1,216.0,0,0,0,6,2,0,9,9,0
0,22,1,0,8,0,0,2,1.0,1,1,1,8,8,0,2,2,0
1,43,2,0,1,0,0,0,1.0,1,0,0,1,1,0,2,2,0
0,24,3,0,1,0,0,0,0.0,1,1,0,1,1,1,31,31,31
0,22,2,0,4,0,0,2,36.0,0,1,0,4,6,1,10,1,10
1,55,2,0,1,0,0,0,1.0,0,0,0,1,1,0,2,2,0
0,34,3,0,1,0,0,0,1.0,0,0,0,1,1,0,78,78,0
0,20,1,0,2,0,2,1,1.0,1,0,0,2,6,0,3,3,0
0,22,1,0,7,0,0,1,1.0,0,1,0,7,7,1,2037,2,0
0,29,1,0,9,4,1,15,1.0,1,1,1,9,7,1,188,188,188
0,33,2,0,9,0,0,9,1.0,1,1,0,9,5,1,2,50,2
0,55,2,0,8,0,0,7,0.0,1,0,0,8,10,0,19,1,0
0,22,1,0,6,0,0,1,1.0,1,0,0,6,8,0,8,3,0
0,55,1,0,1,0,0,1,1.0,1,0,0,1,1,0,10,10,0
1,43,2,0,1,0,0,0,2.0,1,1,0,1,1,1,8,2,8
0,21,1,0,10,0,3,0,1.0,1,1,1,10,9,1,29,8,29
0,38,1,1,4,0,0,6,52.0,1,0,0,4,3,0,53,53,0
0,23,1,0,2,0,0,0,1.0,1,0,0,2,4,0,2,2,0
1,28,2,0,5,0,0,1,2.0,0,0,0,5,2,0,2,2,0
0,45,0,0,1,0,0,0,1.0,1,0,0,1,1,0,2,2,0
0,39,1,0,1,0,0,1,1.0,1,1,0,1,2,0,15,15,0
0,79,2,0,1,0,0,1,22.0,0,0,0,1,1,0,2,2,0
0,48,2,0,1,0,0,1,1.0,1,0,0,1,1,0,2,2,0
0,20,3,0,8,2,1,2,1.0,1,1,0,8,8,1,55,32,55
0,31,1,1,8,0,0,5,1.0,0,0,0,8,3,0,8,2,0
0,30,2,0,5,1,0,4,3.0,0,1,0,5,2,1,14,2,14
0,32,1,0,4,0,0,5,1.0,1,1,0,4,2,1,74,2,0
0,56,2,0,1,0,0,1,1.0,0,0,0,1,1,0,5,5,0
0,43,1,0,1,0,0,2,1.0,0,0,0,1,1,0,3,3,0
0,20,3,0,3,0,2,0,1.0,1,0,0,3,5,0,2,2,0
0,27,1,0,7,0,0,21,0.0,1,1,0,7,3,1,143,36,143
0,41,1,0,6,0,0,0,4.0,0,0,0,6,2,0,17,4,0
0,24,0,0,3,0,0,1,1.0,1,0,0,3,3,0,2,2,0
0,43,1,0,1,0,0,3,4.0,0,1,0,1,1,1,3,2,3
1,33,1,0,1,0,0,1,1.0,1,0,0,1,1,0,2,2,0
0,22,1,0,3,0,0,0,1.0,1,0,0,3,4,0,10,10,0
0,34,1,0,1,0,0,3,1.0,1,0,0,1,1,0,2,2,0
0,36,2,0,1,0,0,0,0.0,0,0,0,1,1,0,1,1,0
0,69,2,0,5,0,0,0,1.0,1,0,0,5,1,0,2,2,0
0,32,2,0,5,0,0,5,1.0,1,1,1,5,4,1,6,2,2
0,22,1,0,7,0,0,1,0.0,1,1,0,7,5,1,39,1,18
0,46,2,0,5,0,0,0,1.0,1,0,0,5,2,0,80,80,0
0,34,2,0,5,0,0,1,15.0,0,0,0,5,3,0,2,2,0
1,32,3,0,1,0,0,0,0.0,0,0,0,1,1,0,13,11,0
0,39,1,0,1,0,0,0,1.0,0,0,0,1,1,0,2,2,0
0,25,1,0,7,0,1,6,1.0,0,1,1,7,7,1,38,3,38
1,21,3,0,4,0,1,0,1.0,0,1,0,4,6,1,2,2,0
0,63,1,0,6,0,0,9,1.0,1,1,0,6,1,1,3,3,144
0,24,2,0,4,0,0,8,1.0,1,1,0,4,5,1,2,2,2
0,29,2,0,5,0,0,2,2.0,0,1,0,5,4,0,19,3,1
0,20,1,0,8,3,0,3,0.0,1,1,0,8,8,1,1,1,1
1,40,2,0,5,0,0,0,1.0,0,0,0,5,2,0,4,4,0
0,30,1,0,8,0,0,7,0.0,1,1,0,8,4,1,208,1,208
0,36,2,0,5,0,0,10,5.0,0,1,1,5,4,1,8,8,8
0,50,2,0,7,0,0,5,8.0,1,1,0,7,1,0,2,6,2
0,37,1,0,7,0,0,4,1.0,0,1,1,7,7,1,19,76,107
0,34,1,0,7,0,0,1,1.0,1,0,0,7,2,0,14,1,0
1,35,3,0,2,0,0,0,1.0,1,0,0,2,1,0,2,2,0
1,31,1,0,2,0,0,1,1.0,0,1,0,2,1,1,3,3,0
0,23,2,0,7,0,1,10,0.0,1,1,0,7,6,0,71,71,1
0,22,3,0,4,0,0,0,1.0,1,1,0,4,5,1,2,34,2
0,37,2,0,1,0,0,2,1.0,1,1,0,1,1,1,2,6,2
0,20,0,0,4,0,0,0,2.0,1,0,0,4,7,0,12,2,0
0,54,1,0,7,0,0,22,172.0,1,1,0,7,3,1,85,2,2
0,26,2,0,5,0,0,2,1.0,1,0,0,5,4,0,2,2,0
0,34,1,0,9,0,0,12,1.0,1,1,0,9,5,1,2,13,64
0,59,2,0,1,0,0,2,15.0,0,1,1,1,1,1,2,2,0
0,45,2,0,2,0,0,2,1.0,1,0,0,2,1,0,0,0,0
0,37,2,0,2,0,0,2,12.0,0,0,0,2,3,0,29,13,0
0,38,0,0,1,0,0,0,1.0,1,1,0,1,1,1,2,2,0
0,45,2,0,1,0,0,1,1.0,1,1,0,1,1,1,2,6,2
0,22,1,0,8,0,0,1,1.0,1,0,0,8,7,0,17,37,0
0,24,1,0,8,0,1,3,1.0,1,1,0,8,6,1,54,36,0
0,25,1,0,5,0,0,5,1.0,1,0,0,5,7,0,340,38,0
0,24,1,0,6,0,0,6,1.0,1,1,0,6,6,1,72,2,169
1,52,1,0,3,0,0,3,233.0,0,0,0,3,2,0,0,0,0
0,20,1,0,4,0,0,1,1.0,0,1,1,4,7,1,2,2,0
0,32,1,0,6,0,0,6,1173.0,1,0,0,6,7,0,0,0,0
1,32,2,0,2,0,0,2,1.0,1,1,0,2,2,1,29,2,2
0,39,2,0,6,0,0,8,75.0,1,0,0,6,4,0,21,21,0
0,49,1,0,8,0,0,3,1.0,1,1,0,8,2,1,35,2,177
0,20,1,1,4,0,0,1,117.0,1,1,0,4,6,1,2,2,2
0,31,2,0,7,0,0,11,1.0,1,1,0,7,2,1,22,2,35
0,58,2,0,7,0,0,7,1.0,1,1,0,7,3,1,3,187,3
0,50,3,0,1,0,0,2,0.0,0,0,0,1,1,0,2,2,0
0,26,1,0,7,1,1,11,1.0,1,1,0,7,4,1,2,2,2
0,20,1,1,6,0,0,1,20.0,1,0,0,6,8,0,4,4,0
0,39,2,0,1,0,0,1,48.0,1,0,0,1,1,0,2,2,0
0,51,2,0,2,0,0,1,1.0,0,1,1,2,1,1,3,3,0
0,30,1,0,2,0,0,2,1.0,0,0,0,2,2,0,2,19,0
0,39,0,0,1,0,0,0,1.0,0,1,0,1,1,0,4,4,0
0,26,2,1,9,0,0,9,84.0,1,1,0,9,9,1,71,51,71
0,26,1,0,6,0,0,2,1.0,1,0,0,6,4,0,34,34,0
0,35,1,1,9,0,0,13,188.0,1,1,0,9,5,1,169,135,169
0,20,0,0,5,0,0,0,1.0,0,0,0,5,6,0,2,2,0
1,51,2,0,5,0,0,7,157.0,1,0,0,5,2,0,147,147,0
1,26,2,0,5,0,0,0,4.0,1,0,0,5,4,0,2,2,0
0,26,1,0,4,0,0,5,1.0,1,0,0,4,3,0,1,4,0
0,20,2,0,2,0,2,0,1.0,1,0,0,2,6,0,2,2,0
0,28,1,0,3,0,0,0,0.0,1,1,1,3,3,1,163,16,163
0,23,1,0,2,1,2,1,1.0,0,1,0,2,4,1,2,2,0
1,21,1,0,5,0,0,0,4.0,0,0,0,5,7,0,2,2,0
0,25,0,0,9,0,0,0,1.0,1,1,1,9,8,1,449,2,449
0,30,2,0,3,0,0,0,1.0,1,0,0,3,2,0,3,3,0
0,21,2,0,9,2,7,2,4.0,1,1,1,9,9,1,2,1,2
0,20,2,1,7,0,0,1,77.0,1,1,0,7,9,1,41,41,2
0,24,2,0,6,0,0,5,504.0,1,1,0,6,4,1,20,20,20
0,35,1,0,10,0,0,22,0.0,1,1,1,10,7,1,3,3,0
1,27,0,0,3,0,0,0,1.0,1,1,0,3,3,1,2,4,2
0,50,2,0,2,0,0,2,1.0,1,1,1,2,1,1,386,10,386
0,25,1,0,9,0,0,5,1.0,0,0,0,9,9,0,34,3,0
1,48,2,0,9,0,0,1,125.0,1,0,0,9,2,0,0,0,0
0,31,1,1,8,1,1,12,1.0,0,1,0,8,5,1,22,41,0
0,26,1,0,9,0,0,0,1.0,1,0,0,9,10,0,59,2,0
0,22,1,0,4,0,0,0,1.0,1,0,0,4,5,0,2,2,0
0,29,1,0,3,0,0,0,0.0,1,0,0,3,3,0,1,1,0
0,33,0,0,1,0,0,2,1.0,1,1,0,1,1,1,2,2,0
0,52,2,0,1,0,0,1,1.0,1,0,0,1,1,0,2,2,0
0,37,3,0,1,0,0,0,1.0,0,1,0,1,1,1,2,2,0
0,21,1,0,7,0,0,0,1.0,1,1,0,7,7,0,9,2,9
0,21,2,0,8,0,0,1,1.0,1,0,0,8,6,0,1,1,0
1,20,2,0,8,0,0,0,0.0,1,1,0,8,5,1,9,3,9
0,43,3,0,1,0,0,1,1.0,0,1,0,1,1,1,2,2,0
0,30,2,0,1,0,0,1,1.0,1,1,0,1,1,1,2,2,0
1,33,1,0,4,0,0,3,1.0,0,1,0,4,2,1,4,6,4
0,24,1,0,7,0,0,3,0.0,1,0,0,7,6,0,94,94,0
